"replicate_index","data_set_index","global_data_set_index","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias"
42,1,411,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,188,111,207,94,FALSE,NA,TRUE,NA,0.525956598393339,0.120491490285175,0.120491490285175,0.120491490285175,0.0145181992311423,0.291957236322991,0.109635679529037,0.109635679529037,0.109635679529037,0.0120199822257936,0.484519847640484,-0.208627332919461,0.208627332919461,0.208627332919461,0.0435253640410875,1.29007398727384,-0.209926012726156,0.209926012726156,0.209926012726156,0.044068930819102,2.1667949087377,0.3667949087377,0.3667949087377,0.3667949087377,0.134538505075897
42,2,412,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,205,97,192,106,FALSE,NA,TRUE,NA,0.250192339281738,-0.155272768826427,0.155272768826427,0.155272768826427,0.024109632739025,0.140784377751599,-0.0415371790423558,0.0415371790423558,0.0415371790423558,0.00172533724279673,0.839835794232745,0.1466886136728,0.1466886136728,0.1466886136728,0.021517549381248,1.53995862875548,0.0399586287554778,0.0399586287554778,0.0399586287554778,0.0015966920120181,1.67771311644804,-0.122286883551957,0.122286883551957,0.122286883551957,0.01495408188885
42,3,413,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,194,114,201,91,FALSE,NA,TRUE,NA,0.556821398946237,0.151356290838073,0.151356290838073,0.151356290838073,0.0229087267762593,0.233162778988435,0.0508412221944808,0.0508412221944808,0.0508412221944808,0.00258482987422857,0.685935267726884,-0.00721191283306166,0.00721191283306166,0.00721191283306166,5.20116867116795e-05,1.51701155409472,0.0170115540947176,0.0170115540947176,0.0170115540947176,0.000289392972717502,1.80775222386953,0.00775222386952668,0.00775222386952668,0.00775222386952668,6.00969749232591e-05
42,4,414,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,223,87,203,87,FALSE,NA,TRUE,NA,0.404649087574914,-0.00081602053325025,0.00081602053325025,0.00081602053325025,6.65889510686023e-07,0.0745569609554987,-0.107764595838456,0.107764595838456,0.107764595838456,0.0116132081162258,0.856192894403702,0.163045713843757,0.163045713843757,0.163045713843757,0.0265839048028201,1.49971441522752,-0.000285584772483638,0.000285584772483638,0.000285584772483638,8.15586622745313e-08,1.89704077615484,0.0970407761548413,0.0970407761548413,0.0970407761548413,0.00941691223673402
42,5,415,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,185,104,216,95,FALSE,NA,TRUE,NA,0.0645462890007167,-0.340918819107448,0.340918819107448,0.340918819107448,0.116225641221617,0.144964118053962,-0.0373574387399923,0.0373574387399923,0.0373574387399923,0.00139557822921227,0.894192576497753,0.201045395937808,0.201045395937808,0.201045395937808,0.04041925122779,0.976520689876061,-0.523479310123939,0.523479310123939,0.523479310123939,0.274030588127835,1.44563897476692,-0.354361025233083,0.354361025233083,0.354361025233083,0.125571736204242
42,6,416,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,205,99,211,85,FALSE,NA,TRUE,NA,0.606801043328205,0.201335935220041,0.201335935220041,0.201335935220041,0.0405361588109284,0.581104443232668,0.398782886438714,0.398782886438714,0.398782886438714,0.159027790516392,0.357143403902447,-0.336003776657498,0.336003776657498,0.336003776657498,0.112898537928102,1.20125230999481,-0.298747690005186,0.298747690005186,0.298747690005186,0.0892501822834344,1.81226644281128,0.0122664428112806,0.0122664428112806,0.0122664428112806,0.000150465619242419
42,7,417,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,198,131,175,96,FALSE,NA,TRUE,NA,0.65522680918438,0.249761701076216,0.249761701076216,0.249761701076216,0.062380907324485,0.0994251658362521,-0.0828963909577025,0.0828963909577025,0.0828963909577025,0.00687181163381226,0.703023408493965,0.00987622793401977,0.00987622793401977,0.00987622793401977,9.75398782047123e-05,1.15573639894734,-0.344263601052663,0.344263601052663,0.344263601052663,0.118517427009747,1.70867782503306,-0.0913221749669351,0.0913221749669351,0.0913221749669351,0.0083397396406915
42,8,418,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,199,100,199,102,FALSE,NA,TRUE,NA,0.323459720350511,-0.0820053877576537,0.0820053877576537,0.0820053877576537,0.00672488362128314,-0.0146321757420621,-0.196953732536017,0.196953732536017,0.196953732536017,0.0387907727598688,0.824299601940352,0.131152421380406,0.131152421380406,0.131152421380406,0.0172009576339437,1.36869936395885,-0.131300636041153,0.131300636041153,0.131300636041153,0.0172398570248113,1.79949644109953,-0.00050355890047471,0.00050355890047471,0.00050355890047471,2.53571566247299e-07
42,9,419,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,217,104,183,96,FALSE,NA,TRUE,NA,0.135664952822173,-0.269800155285991,0.269800155285991,0.269800155285991,0.072792123792345,-0.056754965290056,-0.239076522084011,0.239076522084011,0.239076522084011,0.0571575834117864,1.04714277178654,0.353995591226592,0.353995591226592,0.353995591226592,0.125312878607864,1.56518243688566,0.0651824368856644,0.0651824368856644,0.0651824368856644,0.00424875007835362,1.78858523459608,-0.0114147654039214,0.0114147654039214,0.0114147654039214,0.000130296869226561
42,10,420,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,92,204,104,FALSE,NA,TRUE,NA,0.524288099027301,0.118822990919136,0.118822990919136,0.118822990919136,0.0141189031709691,0.389558939932013,0.207237383138058,0.207237383138058,0.207237383138058,0.0429473329699103,0.504407301554686,-0.188739879005259,0.188739879005259,0.188739879005259,0.0356227419269197,1.46531502772659,-0.0346849722734079,0.0346849722734079,0.0346849722734079,0.00120304730160708,1.88445690166894,0.0844569016689358,0.0844569016689358,0.0844569016689358,0.00713296823951629
