"replicate_index","data_set_index","global_data_set_index","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias"
27,1,261,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,204,86,203,107,FALSE,NA,TRUE,NA,0.246954683652263,-0.158510424455901,0.158510424455901,0.158510424455901,0.0251255546611899,-0.0828354369863741,-0.265156993780329,0.265156993780329,0.265156993780329,0.0703082313506212,0.949695775933802,0.256548595373857,0.256548595373857,0.256548595373857,0.0658171817882989,1.30601726545973,-0.193982734540267,0.193982734540267,0.193982734540267,0.0376293012997198,1.58443666127983,-0.215563338720173,0.215563338720173,0.215563338720173,0.0464675530001879
27,2,262,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,201,86,200,113,FALSE,NA,TRUE,NA,0.303347200282053,-0.102117907826111,0.102117907826111,0.102117907826111,0.0104280670987821,0.26540922973921,0.0830876729452556,0.0830876729452556,0.0830876729452556,0.00690356139545776,0.803195848392491,0.110048667832546,0.110048667832546,0.110048667832546,0.012110709291718,1.46660834891539,-0.0333916510846077,0.0333916510846077,0.0333916510846077,0.00111500236215618,1.67636832916818,-0.123631670831822,0.123631670831822,0.123631670831822,0.015284790032668
27,3,263,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,206,90,207,97,FALSE,NA,TRUE,NA,0.503225285155707,0.0977601770475429,0.0977601770475429,0.0977601770475429,0.00955705221636694,0.434911450674622,0.252589893880668,0.252589893880668,0.252589893880668,0.0638016544906469,0.579610181424475,-0.11353699913547,0.11353699913547,0.11353699913547,0.0128906501726877,1.63165683844002,0.131656838440025,0.131656838440025,0.131656838440025,0.0173335231080227,1.91867183497042,0.118671834970415,0.118671834970415,0.118671834970415,0.0140830044152454
27,4,264,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,207,83,205,105,FALSE,NA,TRUE,NA,0.416829326058897,0.0113642179507331,0.0113642179507331,0.0113642179507331,0.000129145449631765,0.271169817665435,0.0888482608714802,0.0888482608714802,0.0888482608714802,0.0078940134598866,0.569459529273902,-0.123687651286044,0.123687651286044,0.123687651286044,0.0152986350806579,0.940342240054345,-0.559657759945655,0.559657759945655,0.559657759945655,0.313216808267389,1.62999968902949,-0.170000310970508,0.170000310970508,0.170000310970508,0.0289001057300693
27,5,265,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,204,111,179,106,FALSE,NA,TRUE,NA,0.438984180019149,0.0335190719109843,0.0335190719109843,0.0335190719109843,0.00112352818177374,0.123517561798459,-0.0588039949954957,0.0588039949954957,0.0588039949954957,0.00345790982743029,0.663543318671108,-0.0296038618888376,0.0296038618888376,0.0296038618888376,0.000876388638733369,1.57304636811739,0.0730463681173898,0.0730463681173898,0.0730463681173898,0.00533577189514123,1.83728185411258,0.0372818541125783,0.0372818541125783,0.0372818541125783,0.00138993664607157
27,6,266,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,191,98,207,104,FALSE,NA,TRUE,NA,0.454703012063633,0.0492379039554688,0.0492379039554688,0.0492379039554688,0.00242437118592797,0.281395444996342,0.0990738882023874,0.0990738882023874,0.0990738882023874,0.00981563532353916,0.612839298692825,-0.08030788186712,0.08030788186712,0.08030788186712,0.0064493558899833,1.68838017117901,0.188380171179006,0.188380171179006,0.188380171179006,0.0354870888934316,1.53351298209698,-0.266487017903018,0.266487017903018,0.266487017903018,0.0710153307108432
27,7,267,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,180,104,207,109,FALSE,NA,TRUE,NA,0.21637428956476,-0.189090818543405,0.189090818543405,0.189090818543405,0.0357553376574148,0.174622102863113,-0.00769945393084184,0.00769945393084184,0.00769945393084184,5.92815908331559e-05,0.71936246702827,0.026215286468325,0.026215286468325,0.026215286468325,0.000687241244616346,1.93406579230181,0.43406579230181,0.43406579230181,0.43406579230181,0.188413112046598,1.93552419311927,0.135524193119271,0.135524193119271,0.135524193119271,0.0183668069206295
27,8,268,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,206,97,202,95,FALSE,NA,TRUE,NA,0.275054732352092,-0.130410375756072,0.130410375756072,0.130410375756072,0.0170068661048399,0.00402351111257816,-0.178298045681376,0.178298045681376,0.178298045681376,0.0317901930937982,0.973734606535335,0.28058742597539,0.28058742597539,0.28058742597539,0.0787293036154949,1.66219729080965,0.162197290809653,0.162197290809653,0.162197290809653,0.026307961145991,1.97185879843636,0.171858798436356,0.171858798436356,0.171858798436356,0.029535446599988
27,9,269,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,208,109,204,79,FALSE,NA,TRUE,NA,0.642208301334789,0.236743193226625,0.236743193226625,0.236743193226625,0.056047339539139,0.324405954607722,0.142084397813768,0.142084397813768,0.142084397813768,0.020187976102101,0.539118600368429,-0.154028580191516,0.154028580191516,0.154028580191516,0.0237248035158143,1.49404087171356,-0.00595912828644418,0.00595912828644418,0.00595912828644418,3.55112099342992e-05,1.88248036895492,0.0824803689549192,0.0824803689549192,0.0824803689549192,0.00680301126293959
27,10,270,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,202,90,223,85,FALSE,NA,TRUE,NA,0.210616872667383,-0.194848235440782,0.194848235440782,0.194848235440782,0.0379658348543863,0.096880268842548,-0.0854412879514066,0.0854412879514066,0.0854412879514066,0.00730021368679518,0.818667734475426,0.12552055391548,0.12552055391548,0.12552055391548,0.015755409455249,1.56187578726725,0.0618757872672533,0.0618757872672533,0.0618757872672533,0.00382861304994238,1.83429285397913,0.0342928539791332,0.0342928539791332,0.0342928539791332,0.00117599983403415
