"replicate_index","data_set_index","global_data_set_index","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias"
17,1,161,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,212,101,186,101,FALSE,NA,TRUE,NA,0.362066808648391,-0.0433982994597737,0.0433982994597737,0.0433982994597737,0.0018834123960002,0.159381984337596,-0.0229395724563584,0.0229395724563584,0.0229395724563584,0.000526223984480516,0.72262462569556,0.029477445135615,0.029477445135615,0.029477445135615,0.000868919771723193,1.40344567147084,-0.0965543285291586,0.0965543285291586,0.0965543285291586,0.00932273835771668,1.59991913317712,-0.200080866822878,0.200080866822878,0.200080866822878,0.0400323532685941
17,2,162,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,195,91,219,95,FALSE,NA,TRUE,NA,0.138756957849825,-0.266708150258339,0.266708150258339,0.266708150258339,0.0711332374142247,-0.0384238413209846,-0.220745398114939,0.220745398114939,0.220745398114939,0.048728530788923,0.98230303784263,0.289155857282684,0.289155857282684,0.289155857282684,0.0836111098008842,1.21572140936448,-0.284278590635518,0.284278590635518,0.284278590635518,0.0808143170937166,2.25055708514889,0.450557085148889,0.450557085148889,0.450557085148889,0.203001686977863
17,3,163,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,2,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,3,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,4,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,5,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,6,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,7,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,8,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,9,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,10,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,11,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,12,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,13,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,14,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,15,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,16,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,17,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,3,163,18,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,114,188,102,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
