"replicate_index","data_set_index","global_data_set_index","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias"
11,1,101,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,191,107,191,111,FALSE,NA,TRUE,NA,0.444643055802389,0.0391779476942242,0.0391779476942242,0.0391779476942242,0.00153491158553137,0.0350761214569016,-0.147245435337053,0.147245435337053,0.147245435337053,0.0216812182275982,0.901204057289415,0.20805687672947,0.20805687672947,0.20805687672947,0.0432876639544217,1.46015596864846,-0.0398440313515411,0.0398440313515411,0.0398440313515411,0.00158754683434259,2.19109894915909,0.391098949159092,0.391098949159092,0.391098949159092,0.152958388033346
11,2,102,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,183,111,200,106,FALSE,NA,TRUE,NA,0.576076977677258,0.170611869569094,0.170611869569094,0.170611869569094,0.0291084100378615,0.206919737426016,0.0245981806320618,0.0245981806320618,0.0245981806320618,0.00060507049040754,0.692356936412496,-0.000790244147448882,0.000790244147448882,0.000790244147448882,6.2448581257721e-07,1.44060533076655,-0.0593946692334475,0.0593946692334475,0.0593946692334475,0.00352772673335063,1.88375994823423,0.0837599482342251,0.0837599482342251,0.0837599482342251,0.00701572892820006
11,3,103,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,221,94,189,96,FALSE,NA,TRUE,NA,0.411520982546582,0.00605587443841749,0.00605587443841749,0.00605587443841749,3.66736152138783e-05,0.178995938521436,-0.00332561827251812,0.00332561827251812,0.00332561827251812,1.10597368945064e-05,0.735422244101231,0.0422750635412854,0.0422750635412854,0.0422750635412854,0.00178718099741972,1.63700007372154,0.13700007372154,0.13700007372154,0.13700007372154,0.0187690201997075,2.52609431114678,0.726094311146777,0.726094311146777,0.726094311146777,0.527212948679713
11,4,104,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,195,108,210,87,FALSE,NA,TRUE,NA,0.379243760784547,-0.0262213473236176,0.0262213473236176,0.0262213473236176,0.00068755905546579,0.186112133139537,0.0037905763455825,0.0037905763455825,0.0037905763455825,1.43684690316896e-05,0.878749202739152,0.185602022179207,0.185602022179207,0.185602022179207,0.0344481106370108,1.54128808532709,0.0412880853270867,0.0412880853270867,0.0412880853270867,0.00170470598997679,1.81380654903007,0.0138065490300656,0.0138065490300656,0.0138065490300656,0.000190620796119606
11,5,105,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,208,87,208,97,FALSE,NA,TRUE,NA,0.375466066449065,-0.0299990416590992,0.0299990416590992,0.0299990416590992,0.000899942500464371,0.137481802821919,-0.0448397539720352,0.0448397539720352,0.0448397539720352,0.00201060353627265,0.674482365111364,-0.0186648154485817,0.0186648154485817,0.0186648154485817,0.000348375335729613,1.41444437409109,-0.0855556259089141,0.0855556259089141,0.0855556259089141,0.00731976512466605,1.50473590723415,-0.29526409276585,0.29526409276585,0.29526409276585,0.0871808844768407
11,6,106,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,182,114,215,89,FALSE,NA,TRUE,NA,0.380362017526535,-0.025103090581629,0.025103090581629,0.025103090581629,0.000630165156749471,0.0686954091989612,-0.113626147594993,0.113626147594993,0.113626147594993,0.0129109014172792,0.702837464735351,0.00969028417540541,0.00969028417540541,0.00969028417540541,9.39016074001124e-05,1.64977852708218,0.149778527082184,0.149778527082184,0.149778527082184,0.0224336071749086,2.12339840124129,0.323398401241292,0.323398401241292,0.323398401241292,0.104586525925423
11,7,107,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,193,95,216,96,FALSE,NA,TRUE,NA,0.379099261468725,-0.0263658466394399,0.0263658466394399,0.0263658466394399,0.000695157869014462,0.355981390436644,0.173659833642689,0.173659833642689,0.173659833642689,0.0301577378208065,0.62934700577926,-0.0638001747806849,0.0638001747806849,0.0638001747806849,0.00407046230204594,1.48913780633708,-0.0108621936629179,0.0108621936629179,0.0108621936629179,0.000117987251170733,1.83509560045436,0.0350956004543581,0.0350956004543581,0.0350956004543581,0.00123170117125194
11,8,108,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,206,103,205,86,FALSE,NA,TRUE,NA,0.390336506633839,-0.015128601474325,0.015128601474325,0.015128601474325,0.00022887458256895,0.0690842320119589,-0.113237324781996,0.113237324781996,0.113237324781996,0.0128226917237832,0.652536667080406,-0.0406105134795394,0.0406105134795394,0.0406105134795394,0.00164921380507185,1.23277178278221,-0.267228217217789,0.267228217217789,0.267228217217789,0.0714109200773976,1.64553650597585,-0.154463494024146,0.154463494024146,0.154463494024146,0.0238589709861475
11,9,109,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,209,108,180,103,FALSE,NA,TRUE,NA,0.323804637053116,-0.0816604710550489,0.0816604710550489,0.0816604710550489,0.00666843253293247,0.173675865174291,-0.00864569161966389,0.00864569161966389,0.00864569161966389,7.47479835823264e-05,0.747284085803714,0.0541369052437686,0.0541369052437686,0.0541369052437686,0.00293080450937278,1.69535289460959,0.195352894609589,0.195352894609589,0.195352894609589,0.0381627534323451,1.86533011501541,0.0653301150154058,0.0653301150154058,0.0653301150154058,0.00426802392792614
11,10,110,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,190,100,200,110,FALSE,NA,TRUE,NA,0.450393391680047,0.0449282835718831,0.0449282835718831,0.0449282835718831,0.00201855066471554,0.370080068583362,0.187758511789408,0.187758511789408,0.187758511789408,0.0352532587493732,0.510753291397265,-0.182393889162681,0.182393889162681,0.182393889162681,0.0332675308038882,1.717153132,0.217153131999999,0.217153131999999,0.217153131999999,0.0471554827374091,1.84569166558375,0.0456916655837454,0.0456916655837454,0.0456916655837454,0.00208772830381682
