"replicate_index","data_set_index","global_data_set_index","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias"
40,1,391,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,206,106,186,102,FALSE,NA,TRUE,NA,0.511908190964439,0.106443082856275,0.106443082856275,0.106443082856275,0.0113301298879477,0.305863618818147,0.123542062024192,0.123542062024192,0.123542062024192,0.0152626410891893,0.444118382849976,-0.249028797709969,0.249028797709969,0.249028797709969,0.0620153420888727,1.4893245327139,-0.0106754672860978,0.0106754672860978,0.0106754672860978,0.000113965601776544,2.0740919875959,0.274091987595898,0.274091987595898,0.274091987595898,0.0751264176642697
40,2,392,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,199,101,190,110,FALSE,NA,TRUE,NA,0.305865000992311,-0.0996001071158537,0.0996001071158537,0.0996001071158537,0.00992018133748952,0.329867122092522,0.147545565298568,0.147545565298568,0.147545565298568,0.0217696938392739,0.617823353057018,-0.0753238275029269,0.0753238275029269,0.0753238275029269,0.00567367898969068,1.75217294017901,0.252172940179007,0.252172940179007,0.252172940179007,0.063591191758525,1.93121521141955,0.131215211419546,0.131215211419546,0.131215211419546,0.0172174317078761
40,3,393,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,115,179,110,FALSE,NA,TRUE,NA,0.37881771923636,-0.0266473888718046,0.0266473888718046,0.0266473888718046,0.000710083333685174,0.0756286679618646,-0.10669288883209,0.10669288883209,0.10669288883209,0.0113833725273367,0.753673332790325,0.0605261522303796,0.0605261522303796,0.0605261522303796,0.00366341510381509,1.72128807976024,0.221288079760236,0.221288079760236,0.221288079760236,0.0489684142439727,1.58940617319997,-0.210593826800026,0.210593826800026,0.210593826800026,0.0443497598862792
40,4,394,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,196,104,199,101,FALSE,NA,TRUE,NA,0.143234318261434,-0.262230789846731,0.262230789846731,0.262230789846731,0.0687649871436402,-0.0432035776757494,-0.225525134469704,0.225525134469704,0.225525134469704,0.0508615862775781,0.983635624356248,0.290488443796302,0.290488443796302,0.290488443796302,0.0843835359791975,1.6545472716619,0.154547271661898,0.154547271661898,0.154547271661898,0.0238848591781365,1.83337343335628,0.0333734333562781,0.0333734333562781,0.0333734333562781,0.00111378605398593
40,5,395,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,184,111,185,120,FALSE,NA,TRUE,NA,0.421523504883982,0.0160583967758172,0.0160583967758172,0.0160583967758172,0.000257872107009577,0.307663613993859,0.125342057199904,0.125342057199904,0.125342057199904,0.0157106313031041,0.784356233113199,0.0912090525532535,0.0912090525532535,0.0912090525532535,0.00831909126766216,1.59072565822385,0.090725658223848,0.090725658223848,0.090725658223848,0.00823114506015049,2.04253340208659,0.242533402086592,0.242533402086592,0.242533402086592,0.0588224511276966
40,6,396,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,185,101,216,98,FALSE,NA,TRUE,NA,0.288560485959804,-0.116904622148361,0.116904622148361,0.116904622148361,0.013666690679651,0.266366565975434,0.084045009181479,0.084045009181479,0.084045009181479,0.00706356356831489,0.549220266650193,-0.143926913909753,0.143926913909753,0.143926913909753,0.0207149565475854,1.6978576392769,0.197857639276898,0.197857639276898,0.197857639276898,0.0391476454202272,1.71295169785366,-0.0870483021463437,0.0870483021463437,0.0870483021463437,0.00757740690656115
40,7,397,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,195,94,218,93,FALSE,NA,TRUE,NA,0.516142726096115,0.110677617987951,0.110677617987951,0.110677617987951,0.0122495351234868,0.291011609420497,0.108690052626543,0.108690052626543,0.108690052626543,0.0118135275399606,0.575664127964113,-0.117483052595832,0.117483052595832,0.117483052595832,0.0138022676472351,1.93777784465376,0.437777844653756,0.437777844653756,0.437777844653756,0.191649441269688,1.74316741063494,-0.0568325893650596,0.0568325893650596,0.0568325893650596,0.00322994321393749
40,8,398,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,199,101,207,93,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,8,398,2,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,199,101,207,93,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,8,398,3,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,199,101,207,93,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
