"replicate_index","scenario_label","data_n","data_set_index","global_data_set_index","data_set_attempt","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","censoring_proportion","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_1_interval_lower","beta_1_interval_upper","beta_1_covered","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_2_interval_lower","beta_2_interval_upper","beta_2_covered","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","beta_3_interval_lower","beta_3_interval_upper","beta_3_covered","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_1_interval_lower","gamma_1_interval_upper","gamma_1_covered","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias","gamma_2_interval_lower","gamma_2_interval_upper","gamma_2_covered"
21,"n600-b1_1-b2_2p5-b3_2p8",600,1,201,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.0866666666666667,190,97,213,100,FALSE,NA,TRUE,NA,0.0762821334891047,0.0762821334891047,0.0762821334891047,0.0762821334891047,0.00581896388964959,-0.235435325612245,0.389093967465202,1,0.858293239513164,-0.0579974604868362,0.0579974604868362,0.0579974604868362,0.00336370542292212,0.593170587256452,1.13423993065166,1,0.941308767127765,-0.0883102328722348,0.0883102328722348,0.0883102328722348,0.00779869722994834,0.562767449099794,1.31360942645758,1,1.51543243083803,0.0154324308380269,0.0154324308380269,0.0154324308380269,0.000238159921570484,1.47741202999663,1.62814221830028,1,1.78356070415549,-0.0164392958445092,0.0164392958445092,0.0164392958445092,0.000270250447863298,1.70609402437755,1.86970227683855,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,2,202,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.0883333333333334,218,104,196,82,FALSE,NA,TRUE,NA,-0.0742587583542137,-0.0742587583542137,0.0742587583542137,0.0742587583542137,0.00551436319230951,-0.415178338312179,0.26654739836596,1,0.948257560230493,0.0319668602304927,0.0319668602304927,0.0319668602304927,0.00102188015299585,0.649438488418348,1.25837057909617,1,1.04519523334688,0.0155762333468761,0.0155762333468761,0.0155762333468761,0.000242619045276334,0.646458184579984,1.44332700866822,1,1.4256631792098,-0.0743368207901987,0.0743368207901987,0.0743368207901987,0.00552596292519411,1.29930221707702,1.56683839772573,1,1.77931856992036,-0.0206814300796421,0.0206814300796421,0.0206814300796421,0.000427721550139124,1.64831253940464,1.98760788920982,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,3,203,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.0866666666666667,206,89,218,87,FALSE,NA,TRUE,NA,0.0382757614498304,0.0382757614498304,0.0382757614498304,0.0382757614498304,0.00146503391456433,-0.294967916675291,0.381734936550671,1,0.87971772753608,-0.0365729724639197,0.0365729724639197,0.0365729724639197,0.00133758231484663,0.599595892191415,1.16588467441049,1,0.992925907790458,-0.0366930922095421,0.0366930922095421,0.0366930922095421,0.00134638301589796,0.597998194887678,1.38848808346649,1,1.46883856382346,-0.0311614361765367,0.0311614361765367,0.0311614361765367,0.000971035104584368,1.34733743839861,1.66098036294472,1,1.74698924944961,-0.0530107505503876,0.0530107505503876,0.0530107505503876,0.00281013967391542,1.63540964400504,1.92636998684434,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,4,204,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.101666666666667,208,94,194,104,FALSE,NA,TRUE,NA,0.0633797049397456,0.0633797049397456,0.0633797049397456,0.0633797049397456,0.00401698699824922,-0.262008348993249,0.393003946763958,1,1.23256581649769,0.316275116497687,0.316275116497687,0.316275116497687,0.100029949315625,0.947136766761243,1.53439081946911,0,0.881546274421723,-0.148072725578277,0.148072725578277,0.148072725578277,0.0219255320601798,0.49343044429073,1.26771465336646,1,1.44339552665951,-0.0566044733404887,0.0566044733404887,0.0566044733404887,0.00320406640215409,1.36213107460018,1.54766678402857,1,1.78608090244367,-0.0139190975563295,0.0139190975563295,0.0139190975563295,0.000193741276782617,1.66973289824443,1.91514443983401,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,5,205,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.111666666666667,195,127,190,88,FALSE,NA,TRUE,NA,-0.0467539494074096,-0.0467539494074096,0.0467539494074096,0.0467539494074096,0.00218593178519062,-0.365515952503926,0.277879545605823,1,0.868288488808691,-0.0480022111913092,0.0480022111913092,0.0480022111913092,0.00230421227925505,0.578066942319626,1.16670781658185,1,1.22355393618941,0.193934936189408,0.193934936189408,0.193934936189408,0.0376107594747898,0.832688748438833,1.61212233246411,1,1.36654787052852,-0.133452129471484,0.133452129471484,0.133452129471484,0.0178094708604738,1.28497416841177,1.56804420735272,1,1.64866962235961,-0.151330377640392,0.151330377640392,0.151330377640392,0.0229008831967837,1.54458011769018,1.81533986071374,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,6,206,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.0933333333333334,188,100,200,112,FALSE,NA,TRUE,NA,0.0495120497346732,0.0495120497346732,0.0495120497346732,0.0495120497346732,0.00245144306892875,-0.263679872691408,0.361411093789673,1,1.07578351469574,0.159492814695745,0.159492814695745,0.159492814695745,0.0254379579395711,0.807559096010383,1.3499004037005,1,0.972253783850936,-0.0573652161490639,0.0573652161490639,0.0573652161490639,0.00329076802382882,0.589008307371151,1.35409770362189,1,1.49571834480489,-0.0042816551951137,0.0042816551951137,0.0042816551951137,1.83325712098441e-05,1.33139000756301,1.93803904020901,1,1.83746375723143,0.0374637572314311,0.0374637572314311,0.0374637572314311,0.00140353310589561,1.67491080117109,2.37784787267139,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,7,207,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.095,214,97,200,89,FALSE,NA,TRUE,NA,-0.236312548018834,-0.236312548018834,0.236312548018834,0.236312548018834,0.0558436203511536,-0.58104663107131,0.107561367016302,1,0.977632019425994,0.0613413194259941,0.0613413194259941,0.0613413194259941,0.00376275746892184,0.68963098665567,1.27626081153703,1,1.33065595464041,0.30103695464041,0.30103695464041,0.30103695464041,0.0906232480591725,0.92266669206028,1.74384649134772,1,1.45276224541284,-0.0472377545871625,0.0472377545871625,0.0472377545871625,0.00223140545843699,1.32452275662978,1.54012837619439,1,1.76460054785733,-0.035399452142669,0.035399452142669,0.035399452142669,0.00125312121200112,1.63113712373638,1.84981057717022,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,8,208,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.126666666666667,195,117,176,112,FALSE,NA,TRUE,NA,0.132443573397695,0.132443573397695,0.132443573397695,0.132443573397695,0.0175413001343506,-0.17376779699951,0.441516130310826,1,1.05830935005898,0.142018650058984,0.142018650058984,0.142018650058984,0.0201692969645761,0.778680945324697,1.34062536517973,1,0.849587304329737,-0.180031695670263,0.180031695670263,0.180031695670263,0.0324114114459103,0.470557309884836,1.22650245283448,1,1.53692251364739,0.0369225136473927,0.0369225136473927,0.0369225136473927,0.0013632720140419,1.45065291446481,1.69748540717499,1,1.85258549324044,0.0525854932404395,0.0525854932404395,0.0525854932404395,0.00276523409934031,1.80050267432948,1.97485043638221,0
21,"n600-b1_1-b2_2p5-b3_2p8",600,9,209,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.103333333333333,215,89,208,88,FALSE,NA,TRUE,NA,-0.120887719428952,-0.120887719428952,0.120887719428952,0.120887719428952,0.0146138407087329,-0.475226932227021,0.222127957879218,1,1.02215361567835,0.105862915678349,0.105862915678349,0.105862915678349,0.0112069569159211,0.739937676370986,1.31344083666438,1,1.06401292077439,0.0343939207743924,0.0343939207743924,0.0343939207743924,0.00118294178623518,0.663777581988874,1.46914662071572,1,1.54092951280213,0.0409295128021299,0.0409295128021299,0.0409295128021299,0.00167522501821971,1.49756703397291,1.63147776025614,1,1.69210863267294,-0.107891367327058,0.107891367327058,0.107891367327058,0.0116405471437022,1.61671799667435,1.84692172198628,1
21,"n600-b1_1-b2_2p5-b3_2p8",600,10,210,1,1,0,0.9162907,1.029619,1.5,1.8,1,1.3,0.0933333333333334,189,100,200,111,FALSE,NA,TRUE,NA,0.00354403444023455,0.00354403444023455,0.00354403444023455,0.00354403444023455,1.25601801135686e-05,-0.299133138854637,0.30165142759088,1,0.700401281242822,-0.215889418757178,0.215889418757178,0.215889418757178,0.0466082411313121,0.446250617607968,0.960458252998344,1,1.02889306340444,-0.000725936595558752,0.000725936595558752,0.000725936595558752,5.2698394077143e-07,0.653621125460616,1.40198591408486,1,1.55991025321911,0.0599102532191083,0.0599102532191083,0.0599102532191083,0.00358923844077767,1.46869110182061,1.69386152762427,1,1.9755016365772,0.175501636577205,0.175501636577205,0.175501636577205,0.0308008244412772,1.73011130168417,2.19387958069788,1
