"replicate_index","scenario_label","data_n","data_set_index","global_data_set_index","data_set_attempt","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","censoring_proportion","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_1_interval_lower","beta_1_interval_upper","beta_1_covered","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_2_interval_lower","beta_2_interval_upper","beta_2_covered","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","beta_3_interval_lower","beta_3_interval_upper","beta_3_covered","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_1_interval_lower","gamma_1_interval_upper","gamma_1_covered","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias","gamma_2_interval_lower","gamma_2_interval_upper","gamma_2_covered"
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,1,1,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.105,461,219,472,248,FALSE,NA,TRUE,NA,0.0739273666127295,0.0739273666127295,0.0739273666127295,0.0739273666127295,0.00546525553429292,-0.133106783550051,0.282885964524268,1,0.834547003179766,-0.0817436968202341,0.0817436968202341,0.0817436968202341,0.00668203196983835,0.658794686217439,1.01404245880848,1,0.909323873992965,-0.00696682600703535,0.00696682600703535,0.00696682600703535,4.85366646123042e-05,0.660253466650086,1.15659992148349,1,1.4846356188489,-0.0153643811511004,0.0153643811511004,0.0153643811511004,0.000236064208156289,1.45803671396908,1.53091469976753,1,1.77896154398673,-0.0210384560132737,0.0210384560132737,0.0210384560132737,0.000442616631422452,1.73570238042994,1.82507098887317,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,2,2,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.100714285714286,443,230,495,232,FALSE,NA,TRUE,NA,-0.104557469631687,-0.104557469631687,0.104557469631687,0.104557469631687,0.0109322644557811,-0.316989735116476,0.106327398543475,1,0.916166829404248,-0.000123870595751585,0.000123870595751585,0.000123870595751585,1.53439244918526e-08,0.735078138168738,1.09808753293837,1,1.06013051654326,0.143839816543258,0.143839816543258,0.143839816543258,0.0206898928231982,0.809746080281576,1.31616721477363,1,1.41996057776328,-0.0800394222367165,0.0800394222367165,0.0800394222367165,0.00640630911198738,1.37860479209465,1.47876030913034,0,1.72489205915745,-0.0751079408425532,0.0751079408425532,0.0751079408425532,0.00564120277760848,1.64504321588443,1.81672709206012,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,3,3,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0921428571428572,468,220,478,234,FALSE,NA,TRUE,NA,-0.0418774143115427,-0.0418774143115427,0.0418774143115427,0.0418774143115427,0.0017537178294206,-0.254134169972876,0.171200819947985,1,0.966974649031975,0.0506839490319746,0.0506839490319746,0.0506839490319746,0.0025688626894758,0.792549987739697,1.14759054992783,1,0.871549185918779,-0.0447415140812213,0.0447415140812213,0.0447415140812213,0.00200180308228012,0.615593112942604,1.12200292020964,1,1.51743709924014,0.0174370992401358,0.0174370992401358,0.0174370992401358,0.000304052429910345,1.46994901439852,1.61611282150449,1,1.82768154502833,0.0276815450283281,0.0276815450283281,0.0276815450283281,0.000766267935155356,1.77438149251545,1.92374559610323,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,4,4,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.113571428571429,416,257,486,241,FALSE,NA,TRUE,NA,0.312487237825234,0.312487237825234,0.312487237825234,0.312487237825234,0.0976482738036442,0.106634775507155,0.520497179751614,0,1.20935655726416,0.293065857264157,0.293065857264157,0.293065857264157,0.0858875966939751,1.0252341681223,1.40156875721469,0,0.506185781577637,-0.410104918422363,0.410104918422363,0.410104918422363,0.168186044114213,0.262581784602022,0.750175115246997,0,1.49915482756628,-0.000845172433722396,0.000845172433722396,0.000845172433722396,7.14316442724239e-07,1.43379031027127,1.52227469991894,1,1.78939019841319,-0.0106098015868101,0.0106098015868101,0.0106098015868101,0.000112567889711479,1.69848877549674,1.82794498934145,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,5,5,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.105,449,228,489,234,FALSE,NA,TRUE,NA,-0.0971274400034881,-0.0971274400034881,0.0971274400034881,0.0971274400034881,0.00943373960163117,-0.310533296879652,0.115117520003846,1,0.907553133059373,-0.00873756694062655,0.00873756694062655,0.00873756694062655,7.634507604193e-05,0.731819846246546,1.0870255017541,1,0.997599311356517,0.081308611356517,0.081308611356517,0.081308611356517,0.00661109028072513,0.745792111938005,1.25176675706387,1,1.51857762297443,0.0185776229744281,0.0185776229744281,0.0185776229744281,0.000345128075379999,1.47532389597955,1.60789050548078,1,1.82340314350381,0.0234031435038127,0.0234031435038127,0.0234031435038127,0.000547707125860049,1.78391601337647,1.89688412560164,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,6,6,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.095,475,246,437,242,FALSE,NA,TRUE,NA,-0.0707580374715007,-0.0707580374715007,0.0707580374715007,0.0707580374715007,0.0050066998668183,-0.274935233473785,0.129716608839362,1,0.806890688265119,-0.109400011734881,0.109400011734881,0.109400011734881,0.0119683625675921,0.631314032139063,0.986389152856663,1,0.928556256376026,0.0122655563760262,0.0122655563760262,0.0122655563760262,0.000150443873213477,0.68296547991207,1.17211723002724,1,1.49857183927897,-0.00142816072102803,0.00142816072102803,0.00142816072102803,2.03964304508729e-06,1.45415652556309,1.54962280741649,1,1.78545107764947,-0.0145489223505268,0.0145489223505268,0.0145489223505268,0.00021167114156166,1.72156582868361,1.85654079636567,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,7,7,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0978571428571429,475,237,442,246,FALSE,NA,TRUE,NA,0.0663265361702308,0.0663265361702308,0.0663265361702308,0.0663265361702308,0.00439920940034093,-0.136674134573143,0.268968774427899,1,0.840660672473072,-0.0756300275269276,0.0756300275269276,0.0756300275269276,0.00571990106372383,0.663897599431524,1.01886418976191,1,0.956764343425552,0.0404736434255519,0.0404736434255519,0.0404736434255519,0.00163811581213872,0.714791595173053,1.20527025646733,1,1.49201511030404,-0.00798488969595557,0.00798488969595557,0.00798488969595557,6.37584634565774e-05,1.47464559596102,1.51473524599337,1,1.80834772200064,0.00834772200063916,0.00834772200063916,0.00834772200063916,6.9684462599955e-05,1.79329422604824,1.83125159519097,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,8,8,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.102142857142857,468,242,466,224,FALSE,NA,TRUE,NA,-0.0874143058267013,-0.0874143058267013,0.0874143058267013,0.0874143058267013,0.00764126086316406,-0.299499515346772,0.122312509329786,1,0.863009363035711,-0.0532813369642889,0.0532813369642889,0.0532813369642889,0.0028389008687021,0.677328090664787,1.04973639866218,1,0.985914423859481,0.0696237238594811,0.0696237238594811,0.0696237238594811,0.00484746292406128,0.734719241447965,1.24016941834723,1,1.47624829606372,-0.0237517039362827,0.0237517039362827,0.0237517039362827,0.000564143439876826,1.42808905780877,1.56808717231961,1,1.75550173770218,-0.0444982622978163,0.0444982622978163,0.0444982622978163,0.00198009534752526,1.69562009614823,1.83443918073855,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,9,9,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.1,487,258,454,201,FALSE,NA,TRUE,NA,-0.0177319902891979,-0.0177319902891979,0.0177319902891979,0.0177319902891979,0.00031442347961621,-0.237264869944973,0.198330866095791,1,0.926719448827559,0.0104287488275594,0.0104287488275594,0.0104287488275594,0.000108758802108322,0.736295365627428,1.12114420514677,1,0.923922443123912,0.00763174312391179,0.00763174312391179,0.00763174312391179,5.82435031093749e-05,0.666287605748468,1.17931369907521,1,1.51254966378245,0.012549663782448,0.012549663782448,0.012549663782448,0.000157494061052488,1.43803542798451,1.57325433428647,1,1.76915286059813,-0.0308471394018717,0.0308471394018717,0.0308471394018717,0.000951546009278504,1.68863320023044,1.84817563178568,1
1,"n1400-b1_1-b2_2p5-b3_2p5",1400,10,10,1,1,0,0.9162907,0.9162907,1.5,1.8,1,1.3,0.105714285714286,472,251,460,217,FALSE,NA,TRUE,NA,0.0725995947573668,0.0725995947573668,0.0725995947573668,0.0725995947573668,0.00527070115893388,-0.136939457758088,0.285490097695031,1,1.03026989511962,0.113979195119615,0.113979195119615,0.113979195119615,0.0129912569201154,0.843854040995066,1.22051702130992,1,0.833787121915301,-0.0825035780846985,0.0825035780846985,0.0825035780846985,0.00680684039677795,0.57979999301049,1.08912495713511,1,1.51590837109799,0.0159083710979901,0.0159083710979901,0.0159083710979901,0.000253076270991368,1.44820552082946,1.58503942742623,1,1.79271037459426,-0.00728962540573952,0.00728962540573952,0.00728962540573952,5.3138638556003e-05,1.74371413793573,1.85517391187545,1
