"replicate_index","scenario_label","data_n","data_set_index","global_data_set_index","data_set_attempt","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","censoring_proportion","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_1_interval_lower","beta_1_interval_upper","beta_1_covered","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_2_interval_lower","beta_2_interval_upper","beta_2_covered","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","beta_3_interval_lower","beta_3_interval_upper","beta_3_covered","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_1_interval_lower","gamma_1_interval_upper","gamma_1_covered","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias","gamma_2_interval_lower","gamma_2_interval_upper","gamma_2_covered"
14,"n600-b1_2-b2_2p8-b3_2p5",600,1,131,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0766666666666667,162,107,226,105,FALSE,NA,TRUE,NA,0.973256848045634,0.280109648045634,0.280109648045634,0.280109648045634,0.0784614149282491,0.669574121416877,1.27677408062244,1,1.16866978926697,0.139050789266967,0.139050789266967,0.139050789266967,0.0193351219957665,0.900984774638516,1.44378739809571,1,0.705037834828453,-0.211252865171547,0.211252865171547,0.211252865171547,0.0446277730431878,0.325598162501352,1.0833560709934,1,1.5673994351715,0.0673994351715022,0.0673994351715022,0.0673994351715022,0.00454268386143752,1.48808600333736,1.69777511340214,1,1.83581550311216,0.0358155031121616,0.0358155031121616,0.0358155031121616,0.00128275026317726,1.74838689970021,1.95651635068977,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,2,132,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.09,188,109,190,113,FALSE,NA,TRUE,NA,0.440686167318046,-0.252461032681954,0.252461032681954,0.252461032681954,0.0637365730228385,0.139821213889784,0.743529824378484,1,0.810317893347327,-0.219301106652673,0.219301106652673,0.219301106652673,0.0480929753790872,0.543673411419407,1.0873734930568,1,1.18020041727267,0.26390971727267,0.26390971727267,0.26390971727267,0.0696483388709404,0.789579108366937,1.56777988021704,1,1.44631633263146,-0.0536836673685368,0.0536836673685368,0.0536836673685368,0.0028819361421357,1.3207401524479,1.52397963756613,1,1.76131295099159,-0.0386870490084079,0.0386870490084079,0.0386870490084079,0.00149668776097896,1.47117632734502,1.93348819467601,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,3,133,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0666666666666667,213,93,187,107,FALSE,NA,TRUE,NA,0.752168185210687,0.0590209852106871,0.0590209852106871,0.0590209852106871,0.00348347669524015,0.44850109175234,1.05698143230466,1,1.08227457858878,0.0526555785887814,0.0526555785887814,0.0526555785887814,0.00277260995651934,0.80252347444414,1.37137939842912,1,0.870071088300137,-0.0462196116998627,0.0462196116998627,0.0462196116998627,0.00213625250568608,0.493307197853805,1.24753526121694,1,1.51360352852411,0.0136035285241136,0.0136035285241136,0.0136035285241136,0.000185055988306373,1.48094714486782,1.60268900983494,1,1.88572264087939,0.0857226408793854,0.0857226408793854,0.0857226408793854,0.00734837115933608,1.77880489151646,2.09446751319098,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,4,134,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0616666666666666,198,94,206,102,FALSE,NA,TRUE,NA,0.68115423988849,-0.0119929601115097,0.0119929601115097,0.0119929601115097,0.000143831092236264,0.369216760723055,0.997133418652998,1,1.00039106938832,-0.0292279306116776,0.0292279306116776,0.0292279306116776,0.000854271927841041,0.722852848902776,1.28829083641808,1,0.941020032997449,0.0247293329974486,0.0247293329974486,0.0247293329974486,0.000611539910498701,0.562264733857145,1.3284832572314,1,1.51038205923535,0.0103820592353456,0.0103820592353456,0.0103820592353456,0.000107787153966226,1.42288363869421,1.67871754142078,1,1.77323173716978,-0.0267682628302151,0.0267682628302151,0.0267682628302151,0.000716539894947473,1.67202043543085,1.88443575470723,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,5,135,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0683333333333334,189,82,225,104,FALSE,NA,TRUE,NA,0.764930956130391,0.071783756130391,0.071783756130391,0.071783756130391,0.00515290764418745,0.444490164048457,1.08370502198601,1,0.761725180951955,-0.267893819048045,0.267893819048045,0.267893819048045,0.0717670982841467,0.5016596075277,1.02473704652276,0,0.988202336835797,0.0719116368357973,0.0719116368357973,0.0719116368357973,0.00517128351240359,0.605441673871012,1.36494491168301,1,1.4350185031312,-0.0649814968687992,0.0649814968687992,0.0649814968687992,0.00422259493530976,1.28134940117685,1.53588340083253,1,1.75894126552513,-0.0410587344748734,0.0410587344748734,0.0410587344748734,0.00168581967667816,1.66140401331026,1.83965356564522,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,6,136,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0766666666666667,197,120,189,94,FALSE,NA,TRUE,NA,0.936020131449589,0.242872931449589,0.242872931449589,0.242872931449589,0.0589872608309168,0.614193952967028,1.26760020462525,1,1.35829738415826,0.328678384158263,0.328678384158263,0.328678384158263,0.108029480212887,1.05518800213394,1.67500132181578,0,0.649264703417282,-0.267025996582718,0.267025996582718,0.267025996582718,0.071302882850994,0.255491862522601,1.03946725675273,1,1.49912188314155,-0.000878116858447298,0.000878116858447298,0.000878116858447298,7.71089217089351e-07,1.41739133758883,1.59267285760187,1,1.87494847679638,0.0749484767963751,0.0749484767963751,0.0749484767963751,0.00561727417409677,1.78486580645169,1.96768851405654,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,7,137,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0633333333333334,210,93,208,89,FALSE,NA,TRUE,NA,0.722185561974089,0.0290383619740894,0.0290383619740894,0.0290383619740894,0.00084322646613824,0.40912861874636,1.05051397663147,1,0.962781819530234,-0.0668371804697657,0.0668371804697657,0.0668371804697657,0.00446720869314803,0.679525315643096,1.25472689391776,1,0.921439462383302,0.00514876238330209,0.00514876238330209,0.00514876238330209,2.65097540797066e-05,0.526719173668114,1.31069143068009,1,1.47432753576831,-0.025672464231691,0.025672464231691,0.025672464231691,0.000659075419727454,1.35597859652606,1.72235647845551,1,1.83243484453117,0.0324348445311735,0.0324348445311735,0.0324348445311735,0.0010520191397614,1.70127876199343,2.05515681337589,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,8,138,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0766666666666667,191,106,192,111,FALSE,NA,TRUE,NA,0.737176611099922,0.044029411099922,0.044029411099922,0.044029411099922,0.00193858904180593,0.436770131317616,1.03921966995586,1,0.878151212599296,-0.151467787400704,0.151467787400704,0.151467787400704,0.0229424906200649,0.608119497107356,1.15473033091917,1,1.09763103333252,0.181340333332522,0.181340333332522,0.181340333332522,0.0328843164931502,0.720340745386408,1.48486612426978,1,1.27149167793695,-0.228508322063048,0.228508322063048,0.228508322063048,0.0522160532520696,1.15364364529323,1.41086237863823,0,1.8498301929984,0.0498301929983977,0.0498301929983977,0.0498301929983977,0.00248304813425757,1.57715275636774,2.08288454929711,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,9,139,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.0716666666666667,218,102,176,104,FALSE,NA,TRUE,NA,0.703342450202781,0.0101952502027807,0.0101952502027807,0.0101952502027807,0.000103943126697299,0.397436890862276,1.01284475297972,1,0.954008749318838,-0.0756102506811623,0.0756102506811623,0.0756102506811623,0.00571691000806821,0.679151002005047,1.24208239588918,1,0.955515573378379,0.0392248733783788,0.0392248733783788,0.0392248733783788,0.00153859069154985,0.571180292587384,1.34250867941895,1,1.51553547144184,0.0155354714418376,0.0155354714418376,0.0155354714418376,0.000241350872920153,1.48400248630071,1.58485230251177,1,1.80733265169211,0.0073326516921064,0.0073326516921064,0.0073326516921064,5.37677808377508e-05,1.74977598245879,1.88154568977718,1
14,"n600-b1_2-b2_2p8-b3_2p5",600,10,140,1,1,0.6931472,1.029619,0.9162907,1.5,1.8,1,1.3,0.07,184,110,202,104,FALSE,NA,TRUE,NA,0.4995979242584,-0.1935492757416,0.1935492757416,0.1935492757416,0.037461322140098,0.205780425801372,0.799034429795544,1,0.75550107728665,-0.27411792271335,0.27411792271335,0.27411792271335,0.0751406355526819,0.494292586976264,1.02412939614953,0,1.11361663552657,0.197325935526571,0.197325935526571,0.197325935526571,0.0389375248314364,0.744942020456439,1.49114169358088,1,1.46706576687093,-0.0329342331290714,0.0329342331290714,0.0329342331290714,0.00108466371180002,1.39791506242788,1.56369945545247,1,1.77324640592638,-0.0267535940736214,0.0267535940736214,0.0267535940736214,0.000715754795856112,1.69555744088849,1.88080496067086,1
